.id,MR_gene,MR_Cutoff,eQTL_start_bp,eQTL_end_bp,min_eQTL_LOD,max_eQTL_LOD,eQTL_candidate,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait,MR_chrom,MR_pos,eQTL_chrom,eQTL_start_cM,eQTL_end_cM
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002207,A10,10968586,10971103,AT5G19070.1,AT5G19070,"NA","NA",90.036,843,84,0,259,1101,843,1,0,1142,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002206,A10,10971860,10974072,AT5G19060.1,AT5G19060,"NA","NA",80.159,1638,298,3,164,1801,1647,37,0,1499,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002205,A10,10975173,10977878,AT5G19050.1,AT5G19050,"NA","NA",89.498,1095,94,4,329,1411,1086,1,0,1458,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002204,A10,10989767,10991735,AT5G19040.1,AT5G19040,ATIPT5;IPT5,Encodes cytokinin synthase.,86.183,1006,121,2,210,1212,1,991,0,1195,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002203,A10,10995011,10995976,AT5G19025.1,AT5G19025,"NA","NA",81.991,633,96,5,298,915,105,734,2.93e-177,621,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002202,A10,10996724,10999764,AT5G19020.1,AT5G19020,MEF18,Encodes a pentatricopeptide repeat protein (PPR) protein involved in mitochondrial mRNA editing.,84.553,2091,284,3,604,2688,1,2058,0,2336,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002201,A10,11001327,11003996,AT5G19010.1,AT5G19010,MPK16,member of MAP Kinase,87.895,1710,177,5,91,1776,1,1704,0,2156,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002200,A10,11004001,11006723,AT5G19000.1,AT5G19000,ATBPM1;BPM1,"NA",85.444,1161,169,0,164,1324,1224,64,0,1332,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002199,A10,11011185,11014282,AT5G18980.1,AT5G18980,"NA","NA",86.111,2520,292,12,155,2628,1,2508,0,2966,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002198,A10,11014432,11015554,AT5G18970.1,AT5G18970,"NA","NA",89.922,516,49,1,115,627,1,516,0,695,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002197,A10,11015622,11016394,AT5G18960.1,AT5G18960,FRS12,"NA",83.42,193,23,1,98,281,2066,1874,2.33e-53,208,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002195,A10,11018696,11023023,AT5G18940.1,AT5G18940,"NA","NA",91.094,1033,92,0,2117,3149,1033,1,0,1449,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002196,A10,11018879,11020388,AT5G18950.1,AT5G18950,"NA","NA",76.667,1500,290,11,133,1626,1,1446,0,1131,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002194,A10,11036940,11038705,AT5G18930.1,AT5G18930,BUD2;SAMDC4,"NA",85.973,1048,136,4,377,1417,1,1044,0,1220,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002193,A10,11039815,11040758,AT5G18920.1,AT5G18920,"NA","NA",87.124,233,24,1,340,566,233,1,1.64e-76,286,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002192,A10,11041868,11043707,AT5G18900.1,AT5G18900,"NA","NA",90.19,897,85,1,265,1158,1,897,0,1220,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002191,A10,11043411,11050810,AT5G18860.1,AT5G18860,NSH3,"NA",86.622,2676,346,3,2097,4763,2673,1,0,3209,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002190,A10,11055891,11056077,AT5G18850.1,AT5G18850,"NA","NA",81.595,163,21,1,33,186,163,1,3.9e-40,163,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002189,A10,11056707,11060312,AT5G18840.1,AT5G18840,"NA","NA",89.575,1458,143,1,268,1725,1449,1,0,1948,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002188,A10,11061658,11066374,AT5G18830.1,AT5G18830,ATSPL7;SPL7,Encodes a member of the Squamosa Binding Protein family of transcriptional regulators. SPL7 is expressed highly in roots and appears to play a role in copper homeostasis. Mutants are hypersensitive to copper deficient conditions and display a retarded growth phenotype. SPL7 binds to the promoter  of the copper responsive miRNAs miR398b and miR389c.,86.193,2419,290,9,534,2921,2406,1,0,2856,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra102303,A10,11079701,11081283,AT1G64260.1,AT1G64260,"NA","NA",75.881,1646,355,11,541,2150,493,2132,0,1168,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002186,A10,11099455,11100839,AT5G18800.1,AT5G18800,"NA","NA",92.212,321,25,0,298,618,321,1,1.14e-130,466,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002185,A10,11100887,11101822,AT5G18790.1,AT5G18790,"NA","NA",92.09,177,14,0,99,275,1,177,9.84e-68,257,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002184,A10,11102124,11105469,AT5G18750.1,AT5G18750,"NA","NA",74.652,1582,341,12,243,1791,2655,1101,0,1045,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002183,A10,11107512,11109699,AT5G18730.1,AT5G18730,"NA","NA",76.349,1446,277,12,99,1489,1529,94,0,1070,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002182,A10,11109870,11113774,AT5G18730.1,AT5G18730,"NA","NA",75.829,1448,274,9,230,1609,1556,117,0,1061,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002181,A10,11113968,11119675,AT5G18700.1,AT5G18700,EMB3013;RUK,"Encodes a microtubule-associated kinase-like protein RUNKEL (RUK). Contains a putative serine/threonine kinase domain and a microtubule-binding domain. RUK directly binds to microtubules in vitro and colocalizes with mitotic preprophase band, spindle, and phragmoplast in vivo.  Required for cell plate expansion in cytokinesis.",90.356,4096,392,1,197,4289,1,4096,0,5604,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002180,A10,11122019,11122865,AT5G18690.1,AT5G18690,AGP25;ATAGP25,"NA",78.531,354,43,7,161,508,10,336,4.65e-79,295,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002179,A10,11128926,11131764,AT5G18680.1,AT5G18680,AtTLP11;TLP11,Member of TLP family,84.859,1202,144,9,844,2041,1,1168,0,1341,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002178,A10,11134071,11136490,AT5G18670.1,AT5G18670,BAM9;BMY3,putative beta-amylase BMY3 (BMY3),85.396,1616,221,5,192,1801,1607,1,0,1842,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002176,A10,11139818,11144054,AT5G18650.1,AT5G18650,MIEL1,"NA",89.801,804,82,0,1676,2479,804,1,0,1081,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002177,A10,11139953,11141186,AT5G18660.1,AT5G18660,PCB2,"Encodes a protein with 3,8-divinyl protochlorophyllide a 8-vinyl reductase activity. Mutants accumulate divinyl chlorophyll rather than monovinyl chlorophyll.",77.549,1265,241,9,1,1233,1,1254,0,1000,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002175,A10,11145660,11148109,AT5G18640.1,AT5G18640,"NA","NA",87.337,1074,136,0,254,1327,1074,1,0,1324,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002174,A10,11148813,11151371,AT5G18630.1,AT5G18630,"NA","NA",88.039,1020,122,0,216,1235,1020,1,0,1290,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002173,A10,11152019,11157755,AT5G18620.2,AT5G18620,CHR17,"NA",90.18,3228,305,3,72,3296,1,3219,0,4390,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002172,A10,11158284,11160743,AT5G18610.1,AT5G18610,"NA","NA",89.14,1547,159,2,209,1755,1538,1,0,2031,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002171,A10,11172111,11173277,AT5G18600.1,AT5G18600,"NA","NA",86.731,309,41,0,365,673,1,309,2.93e-102,372,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002170,A10,11173552,11177917,AT5G18590.1,AT5G18590,"NA","NA",88.296,2136,208,8,358,2460,1,2127,0,2727,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002169,A10,11177863,11180777,AT5G18580.1,AT5G18580,EMB40;FASS;FS1;GDO;TON2,fass mutants have aberrant cell shapes due to defects in arrangement of cortical microtubules.  Encodes a protein highly conserved in higher plants and similar in its C-terminal part to B' regulatory subunits of type 2A protein phosphatases.  Interacts with an Arabidopsis type A  subunit of PP2A in the yeast two-hybrid system.,90.437,1443,138,0,1,1443,1443,1,0,1981,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002168,A10,11190313,11191357,AT5G18560.1,AT5G18560,PUCHI,"Encodes PUCHI, a member of the ERF (ethylene response factor) subfamily B-1 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 15 members in this subfamily including ATERF-3, ATERF-4, ATERF-7, and leafy petiole.  PUCHI is required for morphogenesis in the early lateral root primordium of Arabidopsis. Expressed in early floral meristem (stage 1 to 2). Required for early floral meristem growth and for bract suppression. Triple mutant with bop1 and bop2 displays a strong defect in the determination of floral meristem identity with reduced LFY expression and the lack of AP1 expression.",85.743,996,94,13,1,954,58,1047,0,1141,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002167,A10,11193242,11196089,AT5G18550.1,AT5G18550,"NA","NA",78.481,1422,171,19,445,1755,1398,1,0,1222,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002166,A10,11201748,11208735,AT5G18525.1,AT5G18525,"NA","NA",88.246,4926,505,16,178,5051,17,4920,0,6267,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002165,A10,11220405,11222834,AT5G44630.1,AT5G44630,"NA",Encodes a sesquiterpene synthase involved in generating all of the group B sesquiterpenes found in the Arabidopsis floral volatile blend.  Strongly expressed in intrafloral nectaries.,82.414,1649,284,4,53,1698,29,1674,0,1654,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002163,A10,11232370,11235712,AT5G18500.1,AT5G18500,"NA","NA",88.98,1470,146,4,400,1869,1454,1,0,1918,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002162,A10,11236836,11239754,AT5G18490.1,AT5G18490,"NA","NA",84.233,1668,239,4,287,1936,1,1662,0,1826,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002161,A10,11240438,11242769,AT1G47920.1,AT1G47920,"NA","NA",73.42,459,106,7,1,454,1,448,9.99e-69,260,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002160,A10,11246070,11249716,AT5G18460.1,AT5G18460,"NA","NA",88.821,1306,132,4,201,1505,1293,1,0,1692,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002159,A10,11255609,11256530,AT5G18450.1,AT5G18450,"NA",encodes a member of the DREB subfamily A-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are eight members in this subfamily including DREB2A AND DREB2B that are involved in response to drought.,80.737,950,128,9,1,921,1,924,0,897,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002158,A10,11256711,11259494,AT5G18440.1,AT5G18440,AtNUFIP;NUFIP,"NA",74.194,1333,210,26,230,1504,1320,64,0,857,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002157,A10,11260008,11264021,AT5G18420.1,AT5G18420,"NA","NA",86.703,1301,173,0,168,1468,19,1319,0,1566,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002156,A10,11265299,11267238,AT5G18400.1,AT5G18400,AtDRE2;DRE2,"NA",87.372,681,86,0,16,696,16,696,0,841,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002155,A10,11268032,11268701,AT5G18320.1,AT5G18320,"NA","NA",92.308,39,3,0,189,227,1116,1154,6.79e-8,57.2,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002154,A10,11270377,11275115,AT5G18350.1,AT5G18350,"NA","NA",69.444,1152,271,15,2084,3221,2404,3488,3.59e-139,497,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002153,A10,11279454,11287038,AT5G18320.1,AT5G18320,"NA","NA",76.395,1398,282,12,3091,4461,1,1377,0,1023,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002152,A10,11288456,11290358,AT5G18310.2,AT5G18310,"NA","NA",84.554,505,60,4,525,1014,502,1,3.66e-158,558,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002151,A10,11295046,11297065,AT5G18290.1,AT5G18290,SIP1;2;SIP1B,Belongs to a family of plant aquaporins.Similar to yeast and radish aquaporins. Located on ER,85.792,732,104,0,257,988,1,732,0,852,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002150,A10,11301197,11304789,AT5G18280.1,AT5G18280,APY2;ATAPY2,Encodes an enzyme with ATPase and ADPase activity (an apyrase) that when mutated in combination with ATAPY1 causes a complete inhibition of pollen germination.,85.467,1734,185,13,83,1790,45,1737,0,1994,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra102304,A10,11307648,11308320,AT1G14740.1,AT1G14740,TTA1,"NA",78.68,197,40,2,17,211,869,673,9.18e-39,159,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002149,A10,11320307,11322569,AT5G64640.1,AT5G64640,"NA","NA",82.377,1481,216,4,25,1460,1,1481,0,1517,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002148,A10,11327291,11329350,AT5G18270.1,AT5G18270,ANAC087,"NA",88.276,1015,104,3,251,1259,1,1006,0,1294,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra102305,A10,11333866,11334154,AT1G64600.1,AT1G64600,"NA","NA",76.786,168,23,1,1,152,992,1159,1.23e-32,138,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002147,A10,11337133,11338675,AT5G18260.1,AT5G18260,"NA","NA",74.492,984,164,13,231,1154,6,962,0,663,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002146,A10,11339395,11341360,AT5G18250.1,AT5G18250,"NA","NA",89.055,402,44,0,249,650,402,1,5.4e-149,527,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002145,A10,11345639,11348093,AT5G18240.1,AT5G18240,ATMYR1;MYR1,Encodes MYR1 (MYR1).,87.879,1221,94,6,266,1444,1,1209,0,1557,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002144,A10,11348850,11354319,AT5G18230.1,AT5G18230,"NA","NA",89.256,2541,228,7,113,2617,1,2532,0,3360,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002143,A10,11355046,11356741,AT5G18220.1,AT5G18220,"NA","NA",84.289,1483,213,4,1,1479,1,1467,0,1624,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002142,A10,11356859,11358013,AT5G18210.1,AT5G18210,"NA","NA",86.89,717,94,0,200,916,734,18,0,870,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002141,A10,11358591,11360400,AT5G18200.1,AT5G18200,"NA",encodes an adenylyltransferase,87.855,1021,115,2,261,1275,1056,39,0,1281,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002140,A10,11362114,11366597,AT5G18190.1,AT5G18190,"NA","NA",89.112,2094,192,3,434,2509,1,2076,0,2767,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002139,A10,11367319,11369840,AT5G18170.1,AT5G18170,GDH1,Encodes the 43 kDa alpha-subunit of the glutamate dehydrogenase with a putative mitochondrial transit polypeptide and NAD(H)- and alpha-ketoglutarate-binding domains. Mitochondrial localization confirmed by subcellular fractionation. Combines in several ratios with GDH2 protein (GDH-beta) to form seven isoenzymes. Catalyzes the cleavage of glycine residues. May be involved in ammonia assimilation under conditions of inorganic nitrogen excess. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells.,91.667,1236,103,0,172,1407,1236,1,0,1764,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002138,A10,11373484,11374696,AT5G18140.1,AT5G18140,DJC69,"NA",86.514,393,53,0,749,1141,997,605,1.39e-131,470,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002137,A10,11373930,11376186,AT5G18140.1,AT5G18140,DJC69,"NA",80.911,1032,157,8,371,1397,997,1,0,973,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002136,A10,11376223,11378135,AT5G18130.1,AT5G18130,"NA","NA",81.206,862,112,9,170,1000,843,1,0,829,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002135,A10,11381901,11383649,AT5G18120.1,AT5G18120,APRL7;ATAPRL7,"Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group.",86.854,852,103,2,303,1154,865,23,0,1031,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002134,A10,11384147,11385507,AT5G18110.1,AT5G18110,NCBP,"NA",91.155,407,33,1,568,974,132,535,4.98e-162,571,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002133,A10,11385566,11387052,AT5G18100.1,AT5G18100,CSD3,A putative peroxisomal CuZnSOD inducible by a high-light pulse.,90.985,477,43,0,64,540,495,19,0,666,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002132,A10,11387375,11388621,AT5G18000.1,AT5G18000,VDD,"Encodes VERDANDI (VDD), a putative transcription factor belonging to the reproductive meristem (REM) family.  VDD is a direct target of the MADS domain ovule identity complex.  Mutation in VDD affects embryo sac differentiation.",74.098,915,205,12,1,899,921,23,1.19e-157,556,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002131,A10,11393906,11394206,AT5G18030.1,AT5G18030,"NA","NA",79.667,300,28,1,148,447,267,1,3.2e-78,291,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002130,A10,11395007,11396351,AT5G18030.1,AT5G18030,"NA","NA",81.293,294,28,1,456,749,267,1,4.64e-81,302,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002129,A10,11396766,11398404,AT5G18070.1,AT5G18070,DRT101,encodes a novel protein involved in DNA repair from UV damage. Isolated by functional complementation of E. coli UV-sensitive mutants (UVR genes).,82.23,1677,253,6,1,1638,1671,1,0,1694,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002128,A10,11400239,11400518,AT5G18060.1,AT5G18060,SAUR23,"NA",83.824,272,32,4,1,266,1,266,7.45e-77,286,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002127,A10,11401239,11401703,AT5G18030.1,AT5G18030,"NA","NA",80.272,294,31,1,171,464,267,1,1.08e-77,289,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002126,A10,11402897,11403176,AT5G18030.1,AT5G18030,"NA","NA",85.305,279,29,2,1,279,267,1,3.61e-87,320,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002123,A10,11407514,11408158,AT5G18080.1,AT5G18080,SAUR24,"NA",87.923,207,19,2,242,448,73,273,8.81e-68,257,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002122,A10,11408906,11409185,AT5G18080.1,AT5G18080,SAUR24,"NA",83.146,267,33,3,19,279,261,1,3.86e-74,277,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002121,A10,11410340,11410622,AT5G18060.1,AT5G18060,SAUR23,"NA",87.41,278,26,1,1,278,1,269,2.63e-95,347,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002120,A10,11411351,11412246,AT5G18080.1,AT5G18080,SAUR24,"NA",82.653,294,30,2,354,647,1,273,6.4e-84,311,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002119,A10,11412831,11415182,AT5G17990.1,AT5G17990,pat1;TRP1,"Encodes the tryptophan biosynthetic enzyme phosphoribosylanthranilate transferase  (PAT1, called trpD in bacteria). Converts anthranilate and phosphoribosylpyrophosphate into phosphoribosylanthranilate and inorganic pyrophosphate.",85.034,1323,163,4,1,1289,1335,14,0,1507,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
QTL3,Bra002255,50,10755931,11427369,17.400580941715965,18.890362997867356,Bra002118,A10,11415547,11419303,AT5G17980.1,AT5G17980,"NA","NA",85.155,3166,437,7,205,3355,3148,1,0,3589,UNr2012,A10,10708874,A10,47.1925764739657,51.882543294162495
