.id,trait,eigen_eQTL_candidate,min_eQTL_LOD,max_eQTL_LOD,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,FVTtrait
QTL3,UN_MEbrown,Bra002628,6.0521646896772845,7.223827759505569,A10,8558020,8558477,AT5G58660.1,AT5G58660,"NA","NA",88.802,384,43,0,1,384,676,1059,9.22e-141,499,UNr2012
QTL7,UN_MEbrown,Bra002628,6.0521646896772845,7.223827759505569,A10,8558020,8558477,AT5G58660.1,AT5G58660,"NA","NA",88.802,384,43,0,1,384,676,1059,9.22e-141,499,UNHmax2012
QTL3,UN_MEbrown,Bra002627,6.0521646896772845,7.223827759505569,A10,8558915,8562187,AT5G58670.1,AT5G58670,ATPLC;ATPLC1;PLC1,"phosphatidylinositol-specific phospholipase C is induced to a significant extent under various environmental stresses, such as dehydration, salinity, and low temperature. May play a role in secondary ABA response.  There are two genes called ATPLC1, one corresponding to AT4g38530 and one corresponding ot AT5g58670 (this one).",88.574,1304,146,1,299,1602,1301,1,0,1678,UNr2012
QTL7,UN_MEbrown,Bra002627,6.0521646896772845,7.223827759505569,A10,8558915,8562187,AT5G58670.1,AT5G58670,ATPLC;ATPLC1;PLC1,"phosphatidylinositol-specific phospholipase C is induced to a significant extent under various environmental stresses, such as dehydration, salinity, and low temperature. May play a role in secondary ABA response.  There are two genes called ATPLC1, one corresponding to AT4g38530 and one corresponding ot AT5g58670 (this one).",88.574,1304,146,1,299,1602,1301,1,0,1678,UNHmax2012
QTL3,UN_MEbrown,Bra002626,6.0521646896772845,7.223827759505569,A10,8565057,8567538,AT5G58690.1,AT5G58690,ATPLC5;PLC5,"NA",87.206,1743,190,4,120,1862,1737,28,0,2150,UNr2012
QTL7,UN_MEbrown,Bra002626,6.0521646896772845,7.223827759505569,A10,8565057,8567538,AT5G58690.1,AT5G58690,ATPLC5;PLC5,"NA",87.206,1743,190,4,120,1862,1737,28,0,2150,UNHmax2012
QTL3,UN_MEbrown,Bra002625,6.0521646896772845,7.223827759505569,A10,8568488,8571148,AT5G58700.1,AT5G58700,ATPLC4;PLC4,"NA",85.874,1791,237,4,89,1868,1794,9,0,2085,UNr2012
QTL7,UN_MEbrown,Bra002625,6.0521646896772845,7.223827759505569,A10,8568488,8571148,AT5G58700.1,AT5G58700,ATPLC4;PLC4,"NA",85.874,1791,237,4,89,1868,1794,9,0,2085,UNHmax2012
QTL3,UN_MEbrown,Bra102279,6.0521646896772845,7.223827759505569,A10,8569974,8570380,AT5G65480.1,AT5G65480,CCI1,"NA",74.359,273,31,6,1,234,1,273,1.54e-46,185,UNr2012
QTL7,UN_MEbrown,Bra102279,6.0521646896772845,7.223827759505569,A10,8569974,8570380,AT5G65480.1,AT5G65480,CCI1,"NA",74.359,273,31,6,1,234,1,273,1.54e-46,185,UNHmax2012
QTL3,UN_MEbrown,Bra002624,6.0521646896772845,7.223827759505569,A10,8572127,8574422,AT5G58710.1,AT5G58710,ROC7,Encodes cyclophilin ROC7.,95.522,67,3,0,82,148,1,67,2.57e-22,107,UNr2012
QTL7,UN_MEbrown,Bra002624,6.0521646896772845,7.223827759505569,A10,8572127,8574422,AT5G58710.1,AT5G58710,ROC7,Encodes cyclophilin ROC7.,95.522,67,3,0,82,148,1,67,2.57e-22,107,UNHmax2012
QTL3,UN_MEbrown,Bra002623,6.0521646896772845,7.223827759505569,A10,8576792,8578141,AT5G58710.1,AT5G58710,ROC7,Encodes cyclophilin ROC7.,91.636,550,46,0,42,591,66,615,0,785,UNr2012
QTL7,UN_MEbrown,Bra002623,6.0521646896772845,7.223827759505569,A10,8576792,8578141,AT5G58710.1,AT5G58710,ROC7,Encodes cyclophilin ROC7.,91.636,550,46,0,42,591,66,615,0,785,UNHmax2012
QTL3,UN_MEbrown,Bra002622,6.0521646896772845,7.223827759505569,A10,8578508,8580467,AT5G58730.1,AT5G58730,Mik,"NA",81.896,1055,161,6,221,1245,1055,1,0,1041,UNr2012
QTL7,UN_MEbrown,Bra002622,6.0521646896772845,7.223827759505569,A10,8578508,8580467,AT5G58730.1,AT5G58730,Mik,"NA",81.896,1055,161,6,221,1245,1055,1,0,1041,UNHmax2012
QTL3,UN_MEbrown,Bra002621,6.0521646896772845,7.223827759505569,A10,8580500,8582420,AT5G58740.1,AT5G58740,"NA","NA",93.067,476,33,0,274,749,476,1,0,710,UNr2012
QTL7,UN_MEbrown,Bra002621,6.0521646896772845,7.223827759505569,A10,8580500,8582420,AT5G58740.1,AT5G58740,"NA","NA",93.067,476,33,0,274,749,476,1,0,710,UNHmax2012
QTL3,UN_MEbrown,Bra002620,6.0521646896772845,7.223827759505569,A10,8585495,8586858,AT5G58750.1,AT5G58750,"NA","NA",86.204,1167,152,3,39,1202,1,1161,0,1373,UNr2012
QTL7,UN_MEbrown,Bra002620,6.0521646896772845,7.223827759505569,A10,8585495,8586858,AT5G58750.1,AT5G58750,"NA","NA",86.204,1167,152,3,39,1202,1,1161,0,1373,UNHmax2012
QTL3,UN_MEbrown,Bra002619,6.0521646896772845,7.223827759505569,A10,8591950,8593425,AT5G58770.1,AT5G58770,AtcPT4;cPT4,"NA",83.458,937,132,6,200,1117,1,933,0,985,UNr2012
QTL7,UN_MEbrown,Bra002619,6.0521646896772845,7.223827759505569,A10,8591950,8593425,AT5G58770.1,AT5G58770,AtcPT4;cPT4,"NA",83.458,937,132,6,200,1117,1,933,0,985,UNHmax2012
QTL3,UN_MEbrown,Bra002618,6.0521646896772845,7.223827759505569,A10,8593472,8595046,AT5G58784.1,AT5G58784,"NA","NA",85.23,914,123,2,2,909,908,1,0,1041,UNr2012
QTL7,UN_MEbrown,Bra002618,6.0521646896772845,7.223827759505569,A10,8593472,8595046,AT5G58784.1,AT5G58784,"NA","NA",85.23,914,123,2,2,909,908,1,0,1041,UNHmax2012
QTL3,UN_MEbrown,Bra002616,6.0521646896772845,7.223827759505569,A10,8605267,8610152,AT5G58870.1,AT5G58870,ftsh9,encodes an FtsH protease that is localized to the chloroplast,89.527,2177,198,5,296,2448,2420,250,0,2902,UNr2012
QTL7,UN_MEbrown,Bra002616,6.0521646896772845,7.223827759505569,A10,8605267,8610152,AT5G58870.1,AT5G58870,ftsh9,encodes an FtsH protease that is localized to the chloroplast,89.527,2177,198,5,296,2448,2420,250,0,2902,UNHmax2012
QTL3,UN_MEbrown,Bra002617,6.0521646896772845,7.223827759505569,A10,8605578,8605884,AT3G47070.1,AT3G47070,"NA","NA",69.831,295,64,8,1,287,1,278,2.53e-26,118,UNr2012
QTL7,UN_MEbrown,Bra002617,6.0521646896772845,7.223827759505569,A10,8605578,8605884,AT3G47070.1,AT3G47070,"NA","NA",69.831,295,64,8,1,287,1,278,2.53e-26,118,UNHmax2012
QTL3,UN_MEbrown,Bra002614,6.0521646896772845,7.223827759505569,A10,8616878,8617893,AT5G47140.1,AT5G47140,GATA27,Encodes a member of the GATA factor family of zinc finger transcription factors.,82.266,203,26,3,260,462,1127,1319,1.46e-50,199,UNr2012
QTL7,UN_MEbrown,Bra002614,6.0521646896772845,7.223827759505569,A10,8616878,8617893,AT5G47140.1,AT5G47140,GATA27,Encodes a member of the GATA factor family of zinc finger transcription factors.,82.266,203,26,3,260,462,1127,1319,1.46e-50,199,UNHmax2012
QTL3,UN_MEbrown,Bra002612,6.0521646896772845,7.223827759505569,A10,8624227,8627332,AT5G58880.1,AT5G58880,"NA","NA",81.97,1076,176,2,1,1058,874,1949,0,1074,UNr2012
QTL7,UN_MEbrown,Bra002612,6.0521646896772845,7.223827759505569,A10,8624227,8627332,AT5G58880.1,AT5G58880,"NA","NA",81.97,1076,176,2,1,1058,874,1949,0,1074,UNHmax2012
QTL3,UN_MEbrown,Bra002611,6.0521646896772845,7.223827759505569,A10,8628713,8629689,AT5G58890.1,AT5G58890,AGL82,"NA",75.219,912,162,12,12,894,9,885,5.72e-180,630,UNr2012
QTL7,UN_MEbrown,Bra002611,6.0521646896772845,7.223827759505569,A10,8628713,8629689,AT5G58890.1,AT5G58890,AGL82,"NA",75.219,912,162,12,12,894,9,885,5.72e-180,630,UNHmax2012
QTL3,UN_MEbrown,Bra002610,6.0521646896772845,7.223827759505569,A10,8630149,8632300,AT5G58900.1,AT5G58900,"NA","NA",84.817,876,124,2,207,1082,867,1,0,980,UNr2012
QTL7,UN_MEbrown,Bra002610,6.0521646896772845,7.223827759505569,A10,8630149,8632300,AT5G58900.1,AT5G58900,"NA","NA",84.817,876,124,2,207,1082,867,1,0,980,UNHmax2012
QTL3,UN_MEbrown,Bra002609,6.0521646896772845,7.223827759505569,A10,8636148,8639278,AT5G58910.1,AT5G58910,LAC16,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).",85.813,1593,199,2,219,1805,1572,1,0,1869,UNr2012
QTL7,UN_MEbrown,Bra002609,6.0521646896772845,7.223827759505569,A10,8636148,8639278,AT5G58910.1,AT5G58910,LAC16,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).",85.813,1593,199,2,219,1805,1572,1,0,1869,UNHmax2012
QTL1,UN_MEdarkslateblue,Bra029117,47.828138157583346,47.828138157583346,A03,6442066,6444647,AT5G52400.1,AT5G52400,CYP715A1,member of CYP715A,89.184,1544,161,2,2,1539,1559,16,0,2028,UNr2012
QTL13,UN_MEdarkslateblue,Bra029117,47.828138157583346,47.828138157583346,A03,6442066,6444647,AT5G52400.1,AT5G52400,CYP715A1,member of CYP715A,89.184,1544,161,2,2,1539,1559,16,0,2028,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029118,47.828138157583346,47.828138157583346,A03,6453932,6455935,AT5G52380.1,AT5G52380,"NA","NA",82.482,822,111,6,309,1112,1,807,0,836,UNr2012
QTL13,UN_MEdarkslateblue,Bra029118,47.828138157583346,47.828138157583346,A03,6453932,6455935,AT5G52380.1,AT5G52380,"NA","NA",82.482,822,111,6,309,1112,1,807,0,836,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029119,47.828138157583346,47.828138157583346,A03,6456516,6457915,AT5G52360.1,AT5G52360,ADF10,"NA",89.855,414,42,0,186,599,1,414,2.65e-158,558,UNr2012
QTL13,UN_MEdarkslateblue,Bra029119,47.828138157583346,47.828138157583346,A03,6456516,6457915,AT5G52360.1,AT5G52360,ADF10,"NA",89.855,414,42,0,186,599,1,414,2.65e-158,558,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029120,47.828138157583346,47.828138157583346,A03,6460580,6462077,AT5G52320.1,AT5G52320,CYP96A4,member of CYP96A,84.427,1509,223,1,1,1497,1,1509,0,1669,UNr2012
QTL13,UN_MEdarkslateblue,Bra029120,47.828138157583346,47.828138157583346,A03,6460580,6462077,AT5G52320.1,AT5G52320,CYP96A4,member of CYP96A,84.427,1509,223,1,1,1497,1,1509,0,1669,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029121,47.828138157583346,47.828138157583346,A03,6463557,6466025,AT5G52300.1,AT5G52300,LTI65;RD29B,"encodes a protein that is induced in expression in response to water deprivation such as cold, high-salt, and dessication. The response appears to be via abscisic acid. The promoter region contains two ABA-responsive elements (ABREs) that are required for the dehydration-responsive expression of rd29B as cis-acting elements. Protein is a member of a gene family with other members found plants, animals and fungi.",75.105,948,168,12,184,1097,1860,947,0,654,UNr2012
QTL13,UN_MEdarkslateblue,Bra029121,47.828138157583346,47.828138157583346,A03,6463557,6466025,AT5G52300.1,AT5G52300,LTI65;RD29B,"encodes a protein that is induced in expression in response to water deprivation such as cold, high-salt, and dessication. The response appears to be via abscisic acid. The promoter region contains two ABA-responsive elements (ABREs) that are required for the dehydration-responsive expression of rd29B as cis-acting elements. Protein is a member of a gene family with other members found plants, animals and fungi.",75.105,948,168,12,184,1097,1860,947,0,654,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029123,47.828138157583346,47.828138157583346,A03,6474330,6476223,AT5G53080.1,AT5G53080,"NA","NA",69.965,283,43,6,211,451,345,63,5.7e-32,138,UNr2012
QTL13,UN_MEdarkslateblue,Bra029123,47.828138157583346,47.828138157583346,A03,6474330,6476223,AT5G53080.1,AT5G53080,"NA","NA",69.965,283,43,6,211,451,345,63,5.7e-32,138,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029124,47.828138157583346,47.828138157583346,A03,6479065,6480481,AT1G54270.1,AT1G54270,EIF4A-2,member of eIF4A - eukaryotic initiation factor 4A,89.5,1219,125,1,15,1233,24,1239,0,1620,UNr2012
QTL13,UN_MEdarkslateblue,Bra029124,47.828138157583346,47.828138157583346,A03,6479065,6480481,AT1G54270.1,AT1G54270,EIF4A-2,member of eIF4A - eukaryotic initiation factor 4A,89.5,1219,125,1,15,1233,24,1239,0,1620,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029125,47.828138157583346,47.828138157583346,A03,6481964,6482351,AT1G73150.1,AT1G73150,GTE3,Bromodomain and extra terminal domain family protein. Binds to acetyl-histone H3. Binding is reduced when GTE3 is SUMOylated by SIZ1.,70.336,327,43,7,14,286,464,138,5.89e-42,170,UNr2012
QTL13,UN_MEdarkslateblue,Bra029125,47.828138157583346,47.828138157583346,A03,6481964,6482351,AT1G73150.1,AT1G73150,GTE3,Bromodomain and extra terminal domain family protein. Binds to acetyl-histone H3. Binding is reduced when GTE3 is SUMOylated by SIZ1.,70.336,327,43,7,14,286,464,138,5.89e-42,170,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029127,47.828138157583346,47.828138157583346,A03,6488447,6494399,AT5G52290.1,AT5G52290,SHOC1,Encodes a protein with similarity to  XPF endonucleases. Loss of function mutations have defects in meiosis- specifically a reduction in the number of chiasmata. As a result both pollen and embryo sacs are abnormal and plants have severely reduced fertility.,82.992,4886,662,23,1,4818,1,4785,0,5113,UNr2012
QTL13,UN_MEdarkslateblue,Bra029127,47.828138157583346,47.828138157583346,A03,6488447,6494399,AT5G52290.1,AT5G52290,SHOC1,Encodes a protein with similarity to  XPF endonucleases. Loss of function mutations have defects in meiosis- specifically a reduction in the number of chiasmata. As a result both pollen and embryo sacs are abnormal and plants have severely reduced fertility.,82.992,4886,662,23,1,4818,1,4785,0,5113,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029128,47.828138157583346,47.828138157583346,A03,6496038,6496997,AT5G52270.1,AT5G52270,"NA","NA",85.487,503,73,0,1,503,1,503,1.86e-164,578,UNr2012
QTL13,UN_MEdarkslateblue,Bra029128,47.828138157583346,47.828138157583346,A03,6496038,6496997,AT5G52270.1,AT5G52270,"NA","NA",85.487,503,73,0,1,503,1,503,1.86e-164,578,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029129,47.828138157583346,47.828138157583346,A03,6496911,6498454,AT5G52260.1,AT5G52260,AtMYB19;MYB19,Member of the R2R3 factor gene family.,84.932,803,103,4,447,1234,800,1,0,901,UNr2012
QTL13,UN_MEdarkslateblue,Bra029129,47.828138157583346,47.828138157583346,A03,6496911,6498454,AT5G52260.1,AT5G52260,AtMYB19;MYB19,Member of the R2R3 factor gene family.,84.932,803,103,4,447,1234,800,1,0,901,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029130,47.828138157583346,47.828138157583346,A03,6500909,6501989,AT5G46630.1,AT5G46630,AP2M,"clathrin adaptor complexes medium subunit family protein, contains Pfam profile: PF00928 adaptor complexes medium subunit family; similar to micro-adaptins of clathrin coated vesicle adaptor complexes",89.444,180,19,0,236,415,262,83,3.37e-62,239,UNr2012
QTL13,UN_MEdarkslateblue,Bra029130,47.828138157583346,47.828138157583346,A03,6500909,6501989,AT5G46630.1,AT5G46630,AP2M,"clathrin adaptor complexes medium subunit family protein, contains Pfam profile: PF00928 adaptor complexes medium subunit family; similar to micro-adaptins of clathrin coated vesicle adaptor complexes",89.444,180,19,0,236,415,262,83,3.37e-62,239,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029131,47.828138157583346,47.828138157583346,A03,6502909,6504409,AT5G52250.1,AT5G52250,EFO1;RUP1,Encodes a transducin protein whose gene expression is induced by UV-B. This induction is reduced in hy5 mutant and may be a target of HY5 during UV-B response.,83.793,1160,154,11,88,1229,1144,1,0,1225,UNr2012
QTL13,UN_MEdarkslateblue,Bra029131,47.828138157583346,47.828138157583346,A03,6502909,6504409,AT5G52250.1,AT5G52250,EFO1;RUP1,Encodes a transducin protein whose gene expression is induced by UV-B. This induction is reduced in hy5 mutant and may be a target of HY5 during UV-B response.,83.793,1160,154,11,88,1229,1144,1,0,1225,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029132,47.828138157583346,47.828138157583346,A03,6505448,6507133,AT5G52210.1,AT5G52210,ATARLB1;ATGB1;GB1,"A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.",87.702,618,76,0,232,849,618,1,0,773,UNr2012
QTL13,UN_MEdarkslateblue,Bra029132,47.828138157583346,47.828138157583346,A03,6505448,6507133,AT5G52210.1,AT5G52210,ATARLB1;ATGB1;GB1,"A member of ARF-like GTPase family. A thaliana has 21 members, in two subfamilies, ARF and ARF-like (ARL) GTPases.",87.702,618,76,0,232,849,618,1,0,773,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029133,47.828138157583346,47.828138157583346,A03,6507237,6509036,AT5G52200.1,AT5G52200,AtI-2;I-2,"NA",77.273,550,72,14,128,649,1,525,7.33e-115,414,UNr2012
QTL13,UN_MEdarkslateblue,Bra029133,47.828138157583346,47.828138157583346,A03,6507237,6509036,AT5G52200.1,AT5G52200,AtI-2;I-2,"NA",77.273,550,72,14,128,649,1,525,7.33e-115,414,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029134,47.828138157583346,47.828138157583346,A03,6509653,6513759,AT5G52190.1,AT5G52190,"NA","NA",79.68,625,115,3,62,674,1,625,1.16e-156,553,UNr2012
QTL13,UN_MEdarkslateblue,Bra029134,47.828138157583346,47.828138157583346,A03,6509653,6513759,AT5G52190.1,AT5G52190,"NA","NA",79.68,625,115,3,62,674,1,625,1.16e-156,553,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029135,47.828138157583346,47.828138157583346,A03,6513744,6514324,AT5G52160.1,AT5G52160,"NA","NA",83.658,257,36,1,196,446,291,35,2.94e-73,275,UNr2012
QTL13,UN_MEdarkslateblue,Bra029135,47.828138157583346,47.828138157583346,A03,6513744,6514324,AT5G52160.1,AT5G52160,"NA","NA",83.658,257,36,1,196,446,291,35,2.94e-73,275,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029137,47.828138157583346,47.828138157583346,A03,6518923,6523124,AT5G52120.1,AT5G52120,AtPP2-A14;PP2-A14,"NA",89.714,875,87,1,345,1216,1,875,0,1171,UNr2012
QTL13,UN_MEdarkslateblue,Bra029137,47.828138157583346,47.828138157583346,A03,6518923,6523124,AT5G52120.1,AT5G52120,AtPP2-A14;PP2-A14,"NA",89.714,875,87,1,345,1216,1,875,0,1171,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029139,47.828138157583346,47.828138157583346,A03,6524977,6527170,AT5G52110.1,AT5G52110,CCB2;HCF208,"NA",85.544,837,106,2,102,932,1,828,0,969,UNr2012
QTL13,UN_MEdarkslateblue,Bra029139,47.828138157583346,47.828138157583346,A03,6524977,6527170,AT5G52110.1,AT5G52110,CCB2;HCF208,"NA",85.544,837,106,2,102,932,1,828,0,969,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029140,47.828138157583346,47.828138157583346,A03,6526863,6528641,AT5G52100.1,AT5G52100,CRR1,"Is essential for chloroplast NAD(P)H dehydrogenase activity, which is involved in electron transfer between PSII and PSI. Likely functions in biogenesis or stabilization of the NAD(P)H dehydrogenase complex.",92.47,903,62,1,1,903,897,1,0,1323,UNr2012
QTL13,UN_MEdarkslateblue,Bra029140,47.828138157583346,47.828138157583346,A03,6526863,6528641,AT5G52100.1,AT5G52100,CRR1,"Is essential for chloroplast NAD(P)H dehydrogenase activity, which is involved in electron transfer between PSII and PSI. Likely functions in biogenesis or stabilization of the NAD(P)H dehydrogenase complex.",92.47,903,62,1,1,903,897,1,0,1323,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029141,47.828138157583346,47.828138157583346,A03,6530132,6536901,AT5G52070.1,AT5G52070,"NA","NA",68.576,576,159,12,274,837,585,20,5.47e-47,188,UNr2012
QTL13,UN_MEdarkslateblue,Bra029141,47.828138157583346,47.828138157583346,A03,6530132,6536901,AT5G52070.1,AT5G52070,"NA","NA",68.576,576,159,12,274,837,585,20,5.47e-47,188,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029142,47.828138157583346,47.828138157583346,A03,6545810,6548257,AT5G52060.1,AT5G52060,ATBAG1;BAG1,"A member of Arabidopsis BAG (Bcl-2-associated athanogene) proteins, plant homologs of mammalian regulators of apoptosis. Plant BAG proteins are multi-functional and remarkably similar to their animal counterparts, as they regulate apoptotic-like processes ranging from pathogen attack, to abiotic stress, to plant development.",83.868,1029,121,6,585,1574,7,1029,0,1121,UNr2012
QTL13,UN_MEdarkslateblue,Bra029142,47.828138157583346,47.828138157583346,A03,6545810,6548257,AT5G52060.1,AT5G52060,ATBAG1;BAG1,"A member of Arabidopsis BAG (Bcl-2-associated athanogene) proteins, plant homologs of mammalian regulators of apoptosis. Plant BAG proteins are multi-functional and remarkably similar to their animal counterparts, as they regulate apoptotic-like processes ranging from pathogen attack, to abiotic stress, to plant development.",83.868,1029,121,6,585,1574,7,1029,0,1121,UNiD2012
QTL1,UN_MEdarkslateblue,Bra100573,47.828138157583346,47.828138157583346,A03,6554431,6555244,AT3G03790.2,AT3G03790,"NA","NA",86.735,196,26,0,1,196,1627,1822,2.29e-62,237,UNr2012
QTL13,UN_MEdarkslateblue,Bra100573,47.828138157583346,47.828138157583346,A03,6554431,6555244,AT3G03790.2,AT3G03790,"NA","NA",86.735,196,26,0,1,196,1627,1822,2.29e-62,237,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029145,47.828138157583346,47.828138157583346,A03,6560958,6562714,AT5G52050.1,AT5G52050,"NA","NA",79.085,1530,288,8,178,1694,1518,8,0,1310,UNr2012
QTL13,UN_MEdarkslateblue,Bra029145,47.828138157583346,47.828138157583346,A03,6560958,6562714,AT5G52050.1,AT5G52050,"NA","NA",79.085,1530,288,8,178,1694,1518,8,0,1310,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029146,47.828138157583346,47.828138157583346,A03,6567831,6570515,AT5G52040.1,AT5G52040,At-RS41;ATRSP41;RS41,"encodes an arginine/serine-rich splicing factor. transcript is alternatively spliced and is differentially expressed in different tissues (flowers, roots, stems, and leaves) examined.",81.216,1102,154,17,229,1308,1071,1,0,1025,UNr2012
QTL13,UN_MEdarkslateblue,Bra029146,47.828138157583346,47.828138157583346,A03,6567831,6570515,AT5G52040.1,AT5G52040,At-RS41;ATRSP41;RS41,"encodes an arginine/serine-rich splicing factor. transcript is alternatively spliced and is differentially expressed in different tissues (flowers, roots, stems, and leaves) examined.",81.216,1102,154,17,229,1308,1071,1,0,1025,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029147,47.828138157583346,47.828138157583346,A03,6576797,6577621,AT5G52020.1,AT5G52020,"NA",encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY.,74.576,708,102,10,112,750,1,699,3.04e-138,491,UNr2012
QTL13,UN_MEdarkslateblue,Bra029147,47.828138157583346,47.828138157583346,A03,6576797,6577621,AT5G52020.1,AT5G52020,"NA",encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY.,74.576,708,102,10,112,750,1,699,3.04e-138,491,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029148,47.828138157583346,47.828138157583346,A03,6578309,6580276,AT5G52010.1,AT5G52010,"NA","NA",79.766,1196,208,8,224,1390,1,1191,0,1061,UNr2012
QTL13,UN_MEdarkslateblue,Bra029148,47.828138157583346,47.828138157583346,A03,6578309,6580276,AT5G52010.1,AT5G52010,"NA","NA",79.766,1196,208,8,224,1390,1,1191,0,1061,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029149,47.828138157583346,47.828138157583346,A03,6580630,6583080,AT5G51980.1,AT5G51980,"NA","NA",82.154,1328,189,8,169,1472,1,1304,0,1333,UNr2012
QTL13,UN_MEdarkslateblue,Bra029149,47.828138157583346,47.828138157583346,A03,6580630,6583080,AT5G51980.1,AT5G51980,"NA","NA",82.154,1328,189,8,169,1472,1,1304,0,1333,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029150,47.828138157583346,47.828138157583346,A03,6583136,6583310,AT5G51970.1,AT5G51970,"NA",Encodes a putative sorbitol dehydrogenase that can be thiolated in vitro.,89.881,168,17,0,7,174,654,487,3.61e-59,226,UNr2012
QTL13,UN_MEdarkslateblue,Bra029150,47.828138157583346,47.828138157583346,A03,6583136,6583310,AT5G51970.1,AT5G51970,"NA",Encodes a putative sorbitol dehydrogenase that can be thiolated in vitro.,89.881,168,17,0,7,174,654,487,3.61e-59,226,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029151,47.828138157583346,47.828138157583346,A03,6584684,6587197,AT5G51950.1,AT5G51950,"NA","NA",85.982,1762,239,3,1,1755,1,1761,0,2058,UNr2012
QTL13,UN_MEdarkslateblue,Bra029151,47.828138157583346,47.828138157583346,A03,6584684,6587197,AT5G51950.1,AT5G51950,"NA","NA",85.982,1762,239,3,1,1755,1,1761,0,2058,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029152,47.828138157583346,47.828138157583346,A03,6588294,6590346,AT5G51950.1,AT5G51950,"NA","NA",75.629,1629,338,6,229,1799,1727,100,0,1175,UNr2012
QTL13,UN_MEdarkslateblue,Bra029152,47.828138157583346,47.828138157583346,A03,6588294,6590346,AT5G51950.1,AT5G51950,"NA","NA",75.629,1629,338,6,229,1799,1727,100,0,1175,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029153,47.828138157583346,47.828138157583346,A03,6597538,6599433,AT1G62170.1,AT1G62170,"NA","NA",75.152,1312,282,14,17,1306,7,1296,0,874,UNr2012
QTL13,UN_MEdarkslateblue,Bra029153,47.828138157583346,47.828138157583346,A03,6597538,6599433,AT1G62170.1,AT1G62170,"NA","NA",75.152,1312,282,14,17,1306,7,1296,0,874,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029154,47.828138157583346,47.828138157583346,A03,6600127,6603755,AT5G51870.3,AT5G51870,AGL71,"NA",82.504,663,110,2,266,925,1,660,0,670,UNr2012
QTL13,UN_MEdarkslateblue,Bra029154,47.828138157583346,47.828138157583346,A03,6600127,6603755,AT5G51870.3,AT5G51870,AGL71,"NA",82.504,663,110,2,266,925,1,660,0,670,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029155,47.828138157583346,47.828138157583346,A03,6610492,6613252,AT5G51860.2,AT5G51860,AGL72,"NA",86.789,598,73,1,341,938,1,592,0,724,UNr2012
QTL13,UN_MEdarkslateblue,Bra029155,47.828138157583346,47.828138157583346,A03,6610492,6613252,AT5G51860.2,AT5G51860,AGL72,"NA",86.789,598,73,1,341,938,1,592,0,724,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029157,47.828138157583346,47.828138157583346,A03,6621629,6623933,AT5G51840.1,AT5G51840,"NA","NA",87.46,622,66,2,319,931,738,120,0,773,UNr2012
QTL13,UN_MEdarkslateblue,Bra029157,47.828138157583346,47.828138157583346,A03,6621629,6623933,AT5G51840.1,AT5G51840,"NA","NA",87.46,622,66,2,319,931,738,120,0,773,UNiD2012
QTL1,UN_MEdarkslateblue,Bra029158,47.828138157583346,47.828138157583346,A03,6624080,6625963,AT5G51830.1,AT5G51830,"NA","NA",89.244,1032,111,0,207,1238,1032,1,0,1361,UNr2012
